,LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,default
14973,30000.0,1,3,1,55,2,2,7,7,7,7,2395.0,2395.0,2395.0,2395.0,2395.0,2395.0,0.0,0.0,0.0,0.0,0.0,0.0,1
14976,30000.0,2,3,1,58,2,2,2,2,2,2,26580.0,27652.0,27905.0,27158.0,29239.0,29791.0,1800.0,1000.0,0.0,2518.0,1185.0,1200.0,1
14990,160000.0,1,3,2,27,1,2,-1,0,0,0,80166.0,34775.0,34073.0,15676.0,99436.0,90927.0,0.0,142848.0,1800.0,90000.0,3300.0,3400.0,1
14998,50000.0,1,3,2,27,0,0,0,0,0,0,45002.0,46053.0,45120.0,45870.0,46975.0,49284.0,2100.0,2100.0,1800.0,2000.0,3100.0,1300.0,0
15008,30000.0,1,3,1,43,1,3,2,2,2,2,22494.0,21845.0,21207.0,23491.0,22818.0,24321.0,0.0,0.0,2645.0,0.0,2029.0,1027.0,1
15021,160000.0,1,3,2,38,0,0,0,0,0,0,47268.0,47269.0,45688.0,47690.0,48712.0,49525.0,2725.0,2767.0,2769.0,1791.0,1928.0,1960.0,0
15028,340000.0,1,3,1,48,0,0,0,0,0,0,4726.0,5178.0,65826.0,63877.0,53845.0,51983.0,1379.0,61883.0,2147.0,1855.0,1774.0,1541.0,0
15029,110000.0,1,3,1,43,0,0,0,0,0,0,103225.0,106004.0,108831.0,79455.0,54971.0,57257.0,4500.0,5000.0,3043.0,2000.0,3000.0,5000.0,0
15042,230000.0,1,3,2,39,-1,-1,-1,2,-1,0,948.0,1156.0,1728.0,1156.0,1172.0,396.0,1156.0,1728.0,0.0,1172.0,0.0,776.0,0
15046,50000.0,1,3,2,47,0,0,0,0,0,0,29789.0,28699.0,29305.0,27595.0,27745.0,28086.0,1763.0,1759.0,1439.0,979.0,1164.0,1300.0,0
15047,50000.0,1,3,1,44,0,0,0,0,0,0,15109.0,16117.0,17217.0,18005.0,18369.0,18888.0,1263.0,1363.0,1151.0,515.0,670.0,780.0,0
15050,150000.0,1,3,1,37,-1,-1,-1,-1,-1,-1,8027.0,7121.0,10292.0,3141.0,7522.0,3929.0,7129.0,11000.0,3141.0,7531.0,3929.0,0.0,0
15056,20000.0,1,3,2,40,1,3,2,0,0,0,9080.0,8790.0,8505.0,9557.0,10395.0,11227.0,0.0,0.0,1200.0,1000.0,1000.0,1000.0,0
15059,70000.0,1,3,1,34,0,0,0,0,0,0,63580.0,64688.0,66566.0,56942.0,58986.0,61031.0,3000.0,3002.0,2500.0,3000.0,3000.0,2502.0,0
15060,20000.0,1,3,1,38,2,0,0,-1,-1,-1,19868.0,19805.0,19900.0,390.0,390.0,0.0,1515.0,1000.0,390.0,390.0,0.0,780.0,1
15062,100000.0,1,3,2,35,2,2,2,2,2,2,67646.0,69237.0,70638.0,71680.0,72705.0,74195.0,3300.0,3100.0,2800.0,2800.0,2800.0,2800.0,1
15063,130000.0,1,3,1,39,-2,-1,-1,-1,-1,-1,957.0,6214.0,1625.0,728.0,2464.0,1139.0,6220.0,1628.0,730.0,2466.0,1145.0,650.0,0
15084,80000.0,1,3,1,41,0,0,0,0,0,-1,76015.0,77582.0,60311.0,62471.0,21071.0,2099.0,3008.0,3000.0,5000.0,10000.0,2099.0,0.0,1
15100,80000.0,1,3,1,45,2,0,0,0,0,0,75222.0,131966.0,68466.0,68547.0,59339.0,32500.0,2379.0,6036.0,1763.0,1187.0,650.0,0.0,1
15112,250000.0,1,3,1,51,-2,-2,-2,-2,-2,-2,-18.0,2482.0,-18.0,-18.0,-18.0,-18.0,2518.0,0.0,0.0,0.0,0.0,0.0,0
15115,50000.0,1,3,1,51,0,0,0,0,0,0,44147.0,45063.0,36421.0,18759.0,19131.0,19531.0,1785.0,1973.0,1311.0,683.0,707.0,735.0,1
15119,20000.0,1,3,1,56,1,2,2,2,2,0,9453.0,10143.0,10730.0,12241.0,11748.0,12456.0,1000.0,900.0,2000.0,0.0,900.0,3200.0,1
15120,300000.0,1,3,1,61,0,0,0,0,0,0,269781.0,275773.0,282818.0,289012.0,123239.0,123812.0,10001.0,11001.0,12001.0,10001.0,5001.0,5001.0,0
15128,30000.0,1,3,2,52,1,2,0,0,0,0,18034.0,16604.0,16635.0,15413.0,14296.0,9090.0,6.0,1335.0,2000.0,0.0,0.0,939.0,0
15132,200000.0,1,3,1,50,-2,-2,-2,-2,-1,-1,17306.0,17380.0,20341.0,16223.0,17466.0,16613.0,17380.0,20341.0,16223.0,17466.0,16613.0,17935.0,0
15138,30000.0,1,3,1,55,3,2,2,7,7,7,2395.0,2395.0,2395.0,2395.0,2395.0,2395.0,0.0,0.0,0.0,0.0,0.0,0.0,1
15140,50000.0,1,3,1,55,0,0,0,2,2,-2,50805.0,50690.0,51393.0,49949.0,21942.0,19826.0,1750.0,5600.0,34.0,10600.0,712.0,729.0,1
15142,20000.0,2,3,2,26,0,0,0,0,0,0,19026.0,19495.0,19417.0,19159.0,15574.0,0.0,2302.0,2004.0,1200.0,1000.0,0.0,0.0,0
15149,290000.0,2,3,2,29,0,0,0,0,0,0,279804.0,279377.0,283202.0,283401.0,285291.0,287510.0,10000.0,11000.0,10000.0,10000.0,11000.0,11000.0,0
15165,50000.0,2,3,1,31,0,0,0,0,0,0,50734.0,43406.0,44333.0,44577.0,44501.0,11614.0,1700.0,2016.0,1600.0,2100.0,1000.0,47000.0,0
15192,70000.0,2,3,2,22,0,0,0,0,0,0,53443.0,49938.0,39926.0,18648.0,5022.0,5935.0,3000.0,2500.0,2500.0,1000.0,1000.0,500.0,0
15206,70000.0,2,3,2,29,0,-1,-1,2,0,0,20064.0,24336.0,25510.0,24726.0,25377.0,24818.0,24336.0,3010.0,0.0,875.0,600.0,1000.0,0
15218,110000.0,2,3,2,41,1,2,0,0,0,0,105152.0,97804.0,100364.0,91061.0,65582.0,67002.0,0.0,5200.0,5000.0,2500.0,2600.0,2702.0,0
15225,90000.0,2,3,1,40,1,2,2,3,2,2,78976.0,84566.0,89609.0,87282.0,88261.0,90029.0,7500.0,7300.0,0.0,3300.0,3300.0,0.0,1
15231,20000.0,2,3,1,42,2,2,2,0,0,0,16478.0,19187.0,18592.0,19431.0,19993.0,-1000.0,2994.0,0.0,1238.0,800.0,0.0,1000.0,1
15235,60000.0,2,3,1,41,0,0,0,0,0,0,56261.0,55773.0,55953.0,55562.0,55063.0,54819.0,1993.0,2627.0,2700.0,2500.0,2300.0,3000.0,0
15239,130000.0,2,3,1,34,0,0,2,0,0,0,124777.0,133265.0,129713.0,129883.0,122349.0,101415.0,12000.0,0.0,5100.0,4820.0,3844.0,4500.0,0
15257,360000.0,2,3,2,27,-2,-2,-2,-2,-2,-1,0.0,750.0,-2.0,468.0,-8.0,2496.0,750.0,2.0,470.0,0.0,2504.0,1153.0,0
15263,80000.0,2,3,1,41,0,0,0,0,0,0,76095.0,78197.0,64065.0,54764.0,55868.0,57288.0,3500.0,2600.0,2000.0,2000.0,2303.0,2300.0,0
15274,170000.0,2,3,2,29,0,0,0,0,0,0,116048.0,117485.0,119050.0,120225.0,122345.0,124302.0,4200.0,4300.0,4400.0,4518.0,4500.0,5000.0,1
15287,20000.0,2,3,2,28,-1,2,2,2,-1,-1,5741.0,5155.0,5754.0,5150.0,858.0,0.0,0.0,2294.0,0.0,1056.0,0.0,935.0,0
15296,420000.0,2,3,1,44,1,-1,0,0,0,-1,0.0,5526.0,7248.0,7303.0,0.0,932.0,5526.0,2000.0,2002.0,0.0,932.0,1861.0,0
15299,270000.0,2,3,1,43,0,0,0,0,0,0,46107.0,42151.0,40546.0,36822.0,31700.0,29133.0,1700.0,1700.0,1500.0,1100.0,1200.0,1200.0,0
15303,140000.0,2,3,1,41,0,0,0,0,0,0,114133.0,122191.0,128069.0,103319.0,105702.0,108619.0,10000.0,8000.0,5000.0,4000.0,4520.0,6000.0,1
15304,90000.0,2,3,1,38,-1,0,0,0,0,0,85718.0,88476.0,90120.0,91124.0,65778.0,65866.0,4200.0,5000.0,4776.0,2400.0,3000.0,3000.0,0
15308,50000.0,2,3,1,43,1,2,2,2,2,0,15214.0,14673.0,17621.0,17839.0,17257.0,17826.0,0.0,3200.0,800.0,0.0,1000.0,3800.0,0
15311,240000.0,2,3,2,37,1,-2,-1,-1,-1,-1,-3.0,-3.0,2486.0,2500.0,580.0,490.0,0.0,2489.0,2500.0,580.0,490.0,177.0,0
15313,80000.0,2,3,1,39,0,0,0,0,0,0,18787.0,19869.0,20897.0,21911.0,22545.0,23181.0,1400.0,1352.0,1366.0,1000.0,1000.0,1000.0,0
15318,30000.0,2,3,1,48,0,0,0,0,0,0,29757.0,29059.0,26386.0,9370.0,7290.0,0.0,1720.0,1450.0,1010.0,500.0,0.0,0.0,0
15323,150000.0,2,3,2,42,0,0,0,0,-1,-1,30643.0,31209.0,25977.0,30776.0,920.0,0.0,1237.0,1354.0,5153.0,924.0,0.0,0.0,0
15326,130000.0,2,3,3,43,-1,0,-1,-1,0,-1,15923.0,82292.0,396.0,1552.0,776.0,776.0,70000.0,792.0,1552.0,0.0,776.0,3676.0,0
15327,150000.0,2,3,1,38,0,0,0,0,0,0,105911.0,109006.0,108761.0,79044.0,79350.0,80594.0,5530.0,4100.0,3150.0,2211.0,2270.0,2288.0,0
15346,80000.0,2,3,1,40,0,0,0,0,0,0,34965.0,35660.0,37082.0,38464.0,38922.0,40791.0,1578.0,2000.0,2000.0,1397.0,2500.0,3000.0,0
15349,500000.0,2,3,1,48,-1,-1,0,0,0,-1,485.0,6342.0,6390.0,5477.0,1060.0,23726.0,6342.0,1228.0,1000.0,1060.0,23726.0,1084.0,0
15350,50000.0,2,3,3,37,2,2,2,2,2,2,47676.0,48896.0,49325.0,48033.0,27019.0,26450.0,2300.0,1500.0,0.0,3400.0,0.0,1200.0,1
15351,160000.0,2,3,1,44,0,-1,-1,2,2,2,6061.0,1594.0,2904.0,2313.0,2753.0,2191.0,2000.0,3037.0,0.0,1000.0,0.0,5000.0,0
15365,80000.0,2,3,2,40,2,2,0,0,0,0,81428.0,78041.0,75945.0,61740.0,29089.0,28267.0,4.0,3716.0,2000.0,1000.0,1000.0,2000.0,1
15374,310000.0,2,3,2,32,0,0,0,0,0,0,41623.0,42465.0,32003.0,33885.0,29125.0,17227.0,3021.0,7000.0,5040.0,1000.0,7000.0,6000.0,0
15377,30000.0,2,3,1,41,-2,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
15383,20000.0,2,3,1,45,2,2,3,2,2,0,21646.0,24390.0,23719.0,23936.0,23253.0,25871.0,3400.0,0.0,900.0,0.0,3000.0,2000.0,1
15386,20000.0,2,3,1,44,0,0,0,0,0,0,5636.0,6737.0,7832.0,8624.0,8800.0,9300.0,1200.0,1208.0,1000.0,176.0,500.0,0.0,0
15392,50000.0,2,3,1,53,0,0,0,0,0,0,46778.0,47770.0,49009.0,50593.0,20218.0,20645.0,1770.0,2009.0,2593.0,1000.0,752.0,1017.0,1
15393,390000.0,2,3,1,58,-2,-2,-2,-2,-2,-2,1186.0,15523.0,0.0,609.0,0.0,0.0,15657.0,0.0,609.0,0.0,0.0,0.0,0
15394,120000.0,2,3,2,53,-1,2,-1,-1,0,-1,1743.0,316.0,316.0,632.0,316.0,316.0,0.0,316.0,632.0,0.0,316.0,816.0,0
15395,140000.0,2,3,2,53,0,0,0,0,0,0,142270.0,144418.0,143728.0,125158.0,93998.0,91229.0,5357.0,5829.0,6240.0,3500.0,3500.0,4000.0,0
15396,80000.0,2,3,1,51,0,0,0,0,0,0,80904.0,64144.0,54029.0,51497.0,28250.0,28073.0,2500.0,2200.0,1817.0,1200.0,1200.0,1100.0,0
15397,50000.0,2,3,1,55,0,0,0,0,0,0,23593.0,24787.0,9145.0,12423.0,41956.0,45112.0,1831.0,1189.0,3467.0,30000.0,4000.0,0.0,0
15403,160000.0,2,3,1,53,0,0,0,0,0,0,123760.0,124218.0,124438.0,112113.0,96459.0,93449.0,6018.0,5810.0,4591.0,3524.0,3542.0,3426.0,0
15404,320000.0,2,3,1,51,-1,-1,-1,-1,-1,0,8391.0,2855.0,1021.0,953.0,868.0,872.0,2869.0,1026.0,957.0,868.0,4.0,954.0,0
15405,130000.0,2,3,1,49,0,0,-2,-2,-2,-2,132571.0,-829.0,-829.0,-829.0,-829.0,-829.0,0.0,0.0,0.0,0.0,0.0,0.0,0
15406,50000.0,2,3,1,53,2,2,2,2,0,0,41174.0,42196.0,43327.0,42335.0,43326.0,46256.0,2000.0,2100.0,0.0,2000.0,3800.0,5783.0,0
15414,110000.0,2,3,1,63,-1,-1,-1,-1,-1,-1,390.0,390.0,390.0,390.0,780.0,0.0,390.0,390.0,390.0,780.0,0.0,390.0,1
15420,60000.0,2,3,1,59,-1,-1,-1,-1,-1,-1,694.0,694.0,694.0,694.0,694.0,28948.0,694.0,694.0,694.0,694.0,28948.0,1044.0,0
15438,50000.0,1,3,2,26,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
15443,80000.0,1,3,2,28,1,2,2,0,0,0,38151.0,39227.0,38318.0,42614.0,86966.0,41950.0,2000.0,0.0,5000.0,1500.0,1500.0,7000.0,1
15444,50000.0,1,3,2,30,0,0,0,0,-2,-2,49631.0,49641.0,50355.0,0.0,0.0,0.0,3000.0,2000.0,0.0,0.0,0.0,0.0,0
15457,80000.0,1,3,1,31,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
15461,20000.0,1,3,2,41,1,2,-1,-1,-1,-1,9913.0,3261.0,1491.0,390.0,390.0,390.0,50.0,1491.0,2500.0,390.0,390.0,0.0,0
15465,160000.0,1,3,2,30,0,0,0,0,-2,-2,275241.0,280903.0,272419.0,0.0,0.0,0.0,8365.0,9368.0,0.0,0.0,0.0,0.0,0
15471,80000.0,1,3,1,33,-1,-1,-1,-1,-1,-1,390.0,390.0,390.0,1936.0,390.0,390.0,390.0,390.0,1936.0,390.0,390.0,390.0,1
15475,50000.0,1,3,1,46,1,2,2,2,-2,-2,51814.0,53077.0,51400.0,0.0,0.0,0.0,2400.0,0.0,0.0,0.0,0.0,0.0,1
15479,360000.0,1,3,1,32,-2,-2,-2,-2,-2,-2,33597.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
15482,20000.0,1,3,1,39,0,0,-1,0,0,0,19831.0,1391.0,19037.0,19939.0,15110.0,0.0,1300.0,20398.0,1300.0,694.0,0.0,0.0,0
15489,30000.0,1,3,1,28,-1,0,0,0,2,0,38390.0,20830.0,56262.0,59113.0,58016.0,30900.0,4200.0,36444.0,4360.0,4.0,2204.0,0.0,0
15492,80000.0,1,3,1,41,0,0,0,0,0,0,90894.0,93167.0,81146.0,80674.0,63110.0,40376.0,4000.0,3200.0,2606.0,2431.0,1779.0,1000.0,1
15495,30000.0,1,3,2,30,1,2,2,2,2,2,4318.0,5096.0,6353.0,7092.0,7972.0,7702.0,1000.0,1500.0,1000.0,1000.0,0.0,1000.0,0
15503,210000.0,1,3,1,47,-2,-2,-2,-2,-2,-2,6460.0,3623.0,10325.0,8751.0,11920.0,8967.0,3623.0,10362.0,8751.0,11920.0,8967.0,7416.0,1
15504,360000.0,1,3,1,27,-2,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
15505,50000.0,1,3,1,29,1,2,2,2,0,0,47479.0,46415.0,50351.0,49038.0,28661.0,30398.0,0.0,4690.0,0.0,1000.0,2159.0,0.0,0
15508,50000.0,1,3,1,44,-1,-1,-1,-1,-1,-1,1261.0,1261.0,0.0,1261.0,1261.0,1261.0,1261.0,0.0,2522.0,1261.0,1261.0,1432.0,0
15510,160000.0,1,3,1,38,0,0,0,0,0,0,25003.0,23621.0,24994.0,15778.0,9333.0,7083.0,2000.0,5060.0,5000.0,1500.0,0.0,0.0,0
15515,140000.0,1,3,1,37,-1,-1,-1,-1,-1,-1,13806.0,1003.0,1170.0,1003.0,1003.0,1003.0,1003.0,1170.0,1003.0,1003.0,1003.0,1003.0,1
15517,50000.0,1,3,1,41,2,2,2,2,-2,-2,20186.0,15773.0,13555.0,0.0,0.0,0.0,2700.0,103.0,0.0,0.0,0.0,0.0,1
15519,170000.0,1,3,1,42,0,0,0,0,0,0,191865.0,186841.0,183151.0,170838.0,80934.0,80821.0,7080.0,8271.0,5159.0,2700.0,2619.0,3500.0,0
15526,140000.0,1,3,1,47,-1,-1,-1,2,0,0,292.0,396.0,792.0,884.0,488.0,1092.0,500.0,792.0,488.0,0.0,1000.0,0.0,1
15551,200000.0,1,3,2,40,-1,-1,-1,-1,-1,-1,316.0,316.0,316.0,316.0,316.0,316.0,316.0,316.0,316.0,316.0,316.0,316.0,1
15554,450000.0,1,3,1,39,0,0,0,-1,-1,0,28499.0,13119.0,9983.0,4904.0,45338.0,51646.0,1214.0,3109.0,4904.0,45338.0,7570.0,11729.0,0
15566,50000.0,1,3,2,40,0,0,0,0,0,0,43530.0,43344.0,46616.0,48872.0,19981.0,16554.0,2000.0,4000.0,4500.0,2000.0,1000.0,3000.0,1
15573,260000.0,1,3,1,63,0,0,0,0,0,2,261326.0,264126.0,244115.0,248831.0,263528.0,258973.0,9166.0,9001.0,9061.0,19155.0,1.0,9858.0,0
15578,120000.0,1,3,2,50,0,0,0,2,0,0,118506.0,118930.0,125089.0,122242.0,119996.0,122049.0,4500.0,9000.0,1609.0,5000.0,5000.0,5000.0,0
15583,20000.0,1,3,1,52,0,0,3,2,0,0,16049.0,19967.0,19368.0,18759.0,19131.0,19533.0,4519.0,0.0,0.0,683.0,709.0,1027.0,1
15589,500000.0,1,3,1,52,-1,-1,-1,-1,-1,-1,30561.0,38207.0,18008.0,29158.0,11484.0,103340.0,38219.0,18008.0,29248.0,11484.0,103340.0,28524.0,0
15596,30000.0,1,3,2,56,0,0,0,0,0,0,32758.0,33720.0,32779.0,31557.0,30094.0,27223.0,1521.0,1580.0,1358.0,895.0,1217.0,1022.0,0
15599,90000.0,1,3,1,56,2,0,0,2,2,0,48900.0,37039.0,36334.0,34214.0,30789.0,28994.0,2000.0,4000.0,1100.0,0.0,1050.0,1034.0,1
15603,20000.0,2,3,2,24,-1,-1,-2,-2,-1,0,12509.0,0.0,0.0,0.0,13398.0,7224.0,0.0,0.0,0.0,13398.0,0.0,0.0,0
15612,120000.0,2,3,1,30,-2,-2,-2,-2,-2,-2,757.0,757.0,1549.0,757.0,757.0,1328.0,757.0,1549.0,757.0,757.0,1328.0,757.0,0
15618,90000.0,2,3,2,26,0,-1,0,0,0,-1,3268.0,6745.0,3402.0,8652.0,5381.0,7190.0,6745.0,1131.0,5381.0,4.0,7190.0,0.0,1
15645,130000.0,2,3,1,42,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5000.0,0
15656,150000.0,2,3,1,46,0,0,0,0,0,0,38985.0,36466.0,31907.0,33300.0,34681.0,36060.0,10107.0,20000.0,10000.0,10000.0,10000.0,10000.0,0
15659,120000.0,2,3,1,37,-2,-2,-2,-2,-2,-1,3140.0,448.0,0.0,0.0,0.0,10614.0,448.0,0.0,0.0,0.0,10614.0,0.0,0
15665,60000.0,2,3,1,42,0,0,0,0,-2,-1,29243.0,31093.0,26401.0,326.0,324.0,1126.0,3032.0,1454.0,326.0,324.0,1130.0,199.0,0
15666,130000.0,1,3,2,27,1,2,0,0,0,0,133019.0,133178.0,132355.0,131797.0,131457.0,132202.0,6000.0,6000.0,5000.0,5000.0,5000.0,5200.0,0
15671,80000.0,1,3,1,31,2,0,0,2,0,0,28175.0,57433.0,61513.0,59769.0,61937.0,66088.0,30000.0,5000.0,0.0,3000.0,5000.0,5000.0,1
15683,20000.0,1,3,2,28,1,2,0,0,0,2,18953.0,14043.0,13266.0,14340.0,15301.0,14916.0,18.0,1600.0,1600.0,1500.0,0.0,1000.0,0
15702,180000.0,1,3,2,27,0,0,0,0,0,0,172511.0,177587.0,175867.0,159053.0,126688.0,122947.0,8008.0,6528.0,6500.0,5000.0,5000.0,5000.0,0
15704,500000.0,1,3,2,53,-1,-1,-1,-1,-1,2,17362.0,16666.0,16666.0,16666.0,33923.0,16666.0,16666.0,16666.0,16666.0,33923.0,0.0,16666.0,0
15744,30000.0,2,3,2,22,1,2,0,0,0,0,41867.0,38195.0,37026.0,34579.0,32477.0,32477.0,0.0,2145.0,1400.0,1000.0,0.0,30305.0,1
15754,200000.0,2,3,2,25,0,0,0,0,-1,-1,7930.0,5790.0,9853.0,5334.0,5481.0,11344.0,1343.0,5033.0,3516.0,5497.0,11378.0,12774.0,0
15755,60000.0,2,3,2,23,0,0,0,0,0,0,60465.0,60100.0,58795.0,47818.0,28357.0,29309.0,3000.0,2148.0,3049.0,3000.0,3002.0,1021.0,0
15764,70000.0,2,3,2,24,0,0,0,0,0,0,5633.0,6646.0,7665.0,8836.0,9532.0,9730.0,1114.0,1133.0,1304.0,1000.0,351.0,2523.0,0
15765,30000.0,2,3,2,22,3,2,2,2,2,3,9340.0,10533.0,10221.0,16808.0,17738.0,17174.0,1500.0,0.0,6808.0,1502.0,0.0,0.0,1
15768,50000.0,2,3,2,23,0,0,0,0,0,0,35158.0,34364.0,34212.0,33886.0,32929.0,34549.0,1544.0,1861.0,2004.0,1324.0,3768.0,1.0,1
15771,100000.0,2,3,2,24,0,0,0,0,0,2,54938.0,55621.0,56999.0,57748.0,62489.0,60984.0,1985.0,2664.0,2700.0,6700.0,0.0,2389.0,0
15772,30000.0,2,3,2,24,2,2,0,0,2,2,31073.0,30279.0,30428.0,30485.0,31012.0,30402.0,0.0,1500.0,2700.0,1300.0,0.0,1117.0,1
15794,20000.0,2,3,1,24,0,0,0,0,0,0,13506.0,14772.0,16520.0,17623.0,15237.0,13776.0,1500.0,2000.0,1500.0,506.0,803.0,1009.0,0
15805,30000.0,2,3,1,23,0,0,2,0,0,0,27552.0,30686.0,29915.0,29994.0,27310.0,27778.0,3605.0,2.0,1731.0,1093.0,1026.0,1964.0,0
15822,20000.0,2,3,1,26,0,0,0,2,0,0,15271.0,16707.0,20601.0,19952.0,19586.0,18528.0,2000.0,4500.0,0.0,671.0,700.0,2000.0,1
15877,350000.0,2,3,2,28,-2,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
15878,80000.0,2,3,1,28,0,0,0,0,0,0,63900.0,65343.0,66171.0,58683.0,43421.0,44267.0,3000.0,2470.0,2228.0,1516.0,2000.0,1556.0,1
15903,50000.0,2,3,2,29,2,0,0,0,0,0,48259.0,48740.0,26953.0,27860.0,28420.0,29045.0,1726.0,1500.0,1376.0,936.0,1000.0,1100.0,1
15909,50000.0,2,3,2,28,1,3,3,2,2,2,40527.0,42066.0,41126.0,40165.0,42683.0,43843.0,2500.0,0.0,0.0,3200.0,2000.0,1700.0,0
15912,90000.0,2,3,1,29,0,0,0,0,0,0,91116.0,89047.0,91595.0,88197.0,59822.0,55345.0,3500.0,4000.0,3002.0,1974.0,2000.0,5000.0,0
15940,250000.0,2,3,1,32,-1,-1,-1,-1,-1,-1,860.0,860.0,860.0,860.0,440.0,1280.0,860.0,860.0,860.0,440.0,1280.0,440.0,0
15944,100000.0,2,3,1,36,0,0,0,0,0,0,102505.0,101554.0,101827.0,100055.0,80923.0,81249.0,3830.0,4100.0,4510.0,3186.0,2886.0,3020.0,0
15951,20000.0,2,3,2,31,0,0,0,0,0,0,5556.0,3684.0,4298.0,3882.0,3563.0,3242.0,1028.0,1032.0,1000.0,72.0,369.0,0.0,0
15957,200000.0,2,3,1,29,2,2,2,2,0,0,128649.0,131059.0,132120.0,128669.0,131499.0,143020.0,6000.0,4600.0,0.0,4800.0,13700.0,500.0,1
15966,80000.0,2,3,1,38,0,0,0,2,0,0,82391.0,80977.0,88815.0,83153.0,50910.0,60012.0,2925.0,12265.0,9.0,1737.0,1760.0,1882.0,0
15969,20000.0,2,3,1,49,1,2,3,2,0,0,18769.0,21349.0,20732.0,19946.0,19546.0,19546.0,3186.0,0.0,0.0,0.0,0.0,0.0,1
15971,260000.0,2,3,1,44,0,0,0,0,0,0,148803.0,137561.0,130539.0,112300.0,105517.0,108011.0,5100.0,5300.0,4303.0,3600.0,4000.0,4000.0,0
15975,60000.0,2,3,1,35,1,2,0,0,2,0,10722.0,10254.0,15043.0,19738.0,19195.0,19473.0,0.0,5000.0,5000.0,0.0,2000.0,1000.0,1
15979,100000.0,2,3,1,40,0,0,0,0,0,0,49328.0,44045.0,42373.0,37088.0,75672.0,31645.0,2038.0,1994.0,1457.0,1205.0,1162.0,1131.0,0
15980,30000.0,2,3,1,37,1,2,2,2,0,0,28361.0,27227.0,29346.0,23548.0,11790.0,7276.0,0.0,3313.0,108.0,299.0,325.0,0.0,0
15982,30000.0,2,3,1,46,0,0,0,0,0,2,9847.0,10857.0,11877.0,12891.0,13960.0,14082.0,1181.0,1201.0,1215.0,1284.0,490.0,0.0,0
15985,30000.0,2,3,1,44,1,-2,-2,-2,-2,-1,0.0,0.0,0.0,0.0,0.0,379.0,0.0,0.0,0.0,0.0,379.0,0.0,0
15989,80000.0,2,3,1,28,0,0,0,0,0,0,72561.0,62691.0,61652.0,54602.0,50011.0,49701.0,2300.0,2809.0,2104.0,1708.0,1768.0,1807.0,0
15991,100000.0,2,3,1,32,0,0,2,2,2,2,32200.0,37211.0,36338.0,37698.0,38074.0,40295.0,5884.0,0.0,2270.0,1300.0,3000.0,1700.0,0
16013,200000.0,2,3,2,26,-1,-1,0,0,-1,-1,0.0,2381.0,10.0,1010.0,2230.0,1191.0,0.0,15.0,1000.0,2000.0,1191.0,866.0,0
16016,140000.0,2,3,1,47,6,5,4,3,2,0,151790.0,147998.0,144280.0,139701.0,90756.0,92935.0,0.0,0.0,0.0,0.0,3000.0,2000.0,0
16024,100000.0,2,3,2,32,0,0,0,0,0,0,79158.0,93667.0,58161.0,41414.0,28835.0,29423.0,23591.0,2116.0,1400.0,1165.0,588.0,639.0,0
16025,30000.0,2,3,1,35,1,2,2,-2,-1,3,10211.0,6314.0,0.0,0.0,600.0,300.0,0.0,0.0,0.0,600.0,0.0,0.0,1
16028,50000.0,2,3,3,43,1,2,2,0,0,0,17962.0,18766.0,18177.0,19147.0,17827.0,18389.0,1400.0,0.0,1289.0,800.0,1000.0,1000.0,1
16033,150000.0,2,3,1,43,0,0,0,2,2,0,142811.0,139652.0,111868.0,107702.0,103112.0,103246.0,6000.0,10700.0,1600.0,0.0,2800.0,2500.0,1
16035,170000.0,2,3,1,37,1,2,0,0,0,0,33039.0,30336.0,30826.0,31996.0,33676.0,25301.0,3.0,2008.0,5000.0,2037.0,2029.0,2008.0,0
16041,50000.0,2,3,1,45,0,0,0,0,0,0,22352.0,23244.0,20791.0,22104.0,22237.0,22703.0,1324.0,1351.0,1664.0,797.0,825.0,1030.0,0
16042,30000.0,2,3,1,46,-1,-1,-1,2,0,0,2572.0,8822.0,5786.0,2749.0,28241.0,26960.0,8848.0,5869.0,0.0,26965.0,1066.0,3196.0,0
16043,50000.0,2,3,1,46,-1,-1,-1,-1,-1,-1,65.0,0.0,1271.0,940.0,110.0,0.0,0.0,1271.0,949.0,110.0,0.0,558.0,1
